time,measurement,value
2023-08-10 07:46:44.941248+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:45.153096+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:45.351581+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:45.670831+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:45.831593+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:45.994260+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:46.191406+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:46.393153+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:46.549822+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:46.763482+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:47.144925+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:47.498394+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:47.646370+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:47.859409+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:48.218010+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:48.420923+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:48.569632+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:48.783380+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:48.941234+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:49.093942+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:49.960480+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:50.306044+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:50.507142+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:50.832928+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:51.146430+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:51.305038+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:51.584698+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:51.804131+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:51.953432+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:52.156972+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:52.311179+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:53.259069+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:53.667675+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:53.839490+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:53.989732+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:54.352269+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:54.563648+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:54.727492+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:55.121399+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:55.282246+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:56.314266+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:56.529774+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:56.747404+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:56.900976+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:57.047805+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:57.454011+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:57.606795+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:57.764101+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:57.920700+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:58.334608+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:58.496985+00:00,dc_bus_voltage,0.0
2023-08-10 07:46:58.650515+00:00,dc_bus_voltage,0.0
