time,measurement,value
2023-08-10 13:28:50.816207+00:00,wy,-0.04474247246980667
2023-08-10 13:28:50.968584+00:00,wy,0.012783563695847988
2023-08-10 13:28:51.044678+00:00,wy,0.012783563695847988
2023-08-10 13:28:51.188241+00:00,wy,0.004261187743395567
2023-08-10 13:28:51.257313+00:00,wy,0.004261187743395567
2023-08-10 13:28:51.322434+00:00,wy,0.004261187743395567
2023-08-10 13:28:51.694245+00:00,wy,0.03622009605169296
2023-08-10 13:28:51.762285+00:00,wy,0.03622009605169296
2023-08-10 13:28:51.912126+00:00,wy,-0.04474247246980667
2023-08-10 13:28:52.124318+00:00,wy,-0.019175345078110695
2023-08-10 13:28:52.197853+00:00,wy,-0.019175345078110695
2023-08-10 13:28:52.336739+00:00,wy,-0.02343653328716755
2023-08-10 13:28:52.400621+00:00,wy,-0.02343653328716755
2023-08-10 13:28:52.542327+00:00,wy,0.012783563695847988
2023-08-10 13:28:53.024557+00:00,wy,0.06178722530603409
2023-08-10 13:28:53.234764+00:00,wy,0.0021305938716977835
2023-08-10 13:28:53.507333+00:00,wy,0.004261187743395567
2023-08-10 13:28:53.898993+00:00,wy,0.017044750973582268
2023-08-10 13:28:54.120111+00:00,wy,0.11079088598489761
2023-08-10 13:28:54.498155+00:00,wy,0.05965663120150566
2023-08-10 13:28:54.549771+00:00,wy,0.05965663120150566
2023-08-10 13:28:54.657095+00:00,wy,-0.017044750973582268
2023-08-10 13:28:54.870595+00:00,wy,0.11292147636413574
2023-08-10 13:28:54.926817+00:00,wy,0.11292147636413574
2023-08-10 13:28:55.084642+00:00,wy,0.05326484888792038
2023-08-10 13:28:55.572099+00:00,wy,0.0
2023-08-10 13:28:55.838195+00:00,wy,0.06391781568527222
2023-08-10 13:28:56.052045+00:00,wy,0.08735435456037521
2023-08-10 13:28:56.316515+00:00,wy,0.0468730665743351
2023-08-10 13:28:56.690012+00:00,wy,0.0
2023-08-10 13:28:56.900158+00:00,wy,-0.004261187743395567
2023-08-10 13:28:57.113287+00:00,wy,-0.0021305938716977835
2023-08-10 13:28:57.432066+00:00,wy,0.0703096017241478
2023-08-10 13:28:57.658109+00:00,wy,0.021305939182639122
2023-08-10 13:28:57.870178+00:00,wy,-0.008522375486791134
2023-08-10 13:28:58.363024+00:00,wy,0.025567127391695976
2023-08-10 13:28:58.625623+00:00,wy,-0.042611878365278244
2023-08-10 13:28:58.696382+00:00,wy,-0.042611878365278244
2023-08-10 13:28:59.030971+00:00,wy,0.012783563695847988
2023-08-10 13:28:59.086435+00:00,wy,0.012783563695847988
2023-08-10 13:28:59.240630+00:00,wy,0.012783563695847988
2023-08-10 13:28:59.651140+00:00,wy,-0.05539544299244881
2023-08-10 13:28:59.706624+00:00,wy,-0.05539544299244881
2023-08-10 13:28:59.971456+00:00,wy,-0.1022685095667839
2023-08-10 13:29:00.026949+00:00,wy,-0.1022685095667839
2023-08-10 13:29:00.122205+00:00,wy,-0.10652969777584076
2023-08-10 13:29:00.176620+00:00,wy,-0.10652969777584076
2023-08-10 13:29:00.487548+00:00,wy,0.012783563695847988
2023-08-10 13:29:00.534571+00:00,wy,0.012783563695847988
2023-08-10 13:29:00.638500+00:00,wy,0.12144385278224945
2023-08-10 13:29:00.847749+00:00,wy,-0.008522375486791134
2023-08-10 13:29:01.211453+00:00,wy,-0.012783563695847988
2023-08-10 13:29:01.258821+00:00,wy,-0.012783563695847988
2023-08-10 13:29:01.316162+00:00,wy,-0.012783563695847988
2023-08-10 13:29:01.428523+00:00,wy,0.027697721496224403
2023-08-10 13:29:01.475265+00:00,wy,0.027697721496224403
2023-08-10 13:29:01.579329+00:00,wy,0.02982831560075283
2023-08-10 13:29:01.625735+00:00,wy,0.02982831560075283
2023-08-10 13:29:01.733239+00:00,wy,-0.18962286412715912
2023-08-10 13:29:01.893925+00:00,wy,-0.057526037096977234
2023-08-10 13:29:01.941318+00:00,wy,-0.057526037096977234
2023-08-10 13:29:02.046535+00:00,wy,-0.03622009605169296
2023-08-10 13:29:02.252916+00:00,wy,-0.042611878365278244
2023-08-10 13:29:02.619767+00:00,wy,-0.1171826645731926
2023-08-10 13:29:02.666487+00:00,wy,-0.1171826645731926
2023-08-10 13:29:02.827806+00:00,wy,-0.09800732135772705
2023-08-10 13:29:02.879184+00:00,wy,-0.09800732135772705
2023-08-10 13:29:02.982412+00:00,wy,-0.08309316635131836
2023-08-10 13:29:03.134758+00:00,wy,0.1342274248600006
2023-08-10 13:29:03.421828+00:00,wy,0.09161553531885147
2023-08-10 13:29:03.590765+00:00,wy,0.010652969591319561
2023-08-10 13:29:03.747447+00:00,wy,-0.08948494493961334
2023-08-10 13:29:04.773788+00:00,wy,0.09161553531885147
2023-08-10 13:29:28.614420+00:00,wy,0.10652969777584076
2023-08-10 13:29:29.979185+00:00,wy,0.10652969777584076
2023-08-10 13:29:30.358882+00:00,wy,0.006391781847923994
2023-08-10 13:29:36.813043+00:00,wy,0.006391781847923994
2023-08-10 13:29:37.260404+00:00,wy,0.017044750973582268
2023-08-10 13:29:37.368349+00:00,wy,0.017044750973582268
2023-08-10 13:29:37.861484+00:00,wy,-0.10866028815507889
2023-08-10 13:29:41.488636+00:00,wy,-0.05965663120150566
2023-08-10 13:29:41.974391+00:00,wy,-0.010652969591319561
2023-08-10 13:29:42.472418+00:00,wy,-0.02982831560075283
2023-08-10 13:29:45.707792+00:00,wy,-0.14701098203659058
2023-08-10 13:29:45.758866+00:00,wy,-0.14701098203659058
2023-08-10 13:29:45.818125+00:00,wy,-0.05113425478339195
2023-08-10 13:29:46.036040+00:00,wy,-0.12144385278224945
2023-08-10 13:29:46.580450+00:00,wy,0.06178722530603409
2023-08-10 13:29:46.852582+00:00,wy,0.049003660678863525
2023-08-10 13:29:47.226424+00:00,wy,-0.06817900389432907
2023-08-10 13:29:47.430118+00:00,wy,0.09800732135772705
2023-08-10 13:29:47.487116+00:00,wy,0.09800732135772705
2023-08-10 13:29:47.599085+00:00,wy,0.06604841351509094
2023-08-10 13:29:47.753254+00:00,wy,-0.13209682703018188
2023-08-10 13:29:48.113954+00:00,wy,0.06817900389432907
2023-08-10 13:29:48.169289+00:00,wy,0.06817900389432907
2023-08-10 13:29:48.275300+00:00,wy,0.07670138031244278
2023-08-10 13:29:48.374924+00:00,wy,-0.07457078993320465
2023-08-10 13:29:48.602520+00:00,wy,-0.03835069015622139
2023-08-10 13:29:48.755888+00:00,wy,0.13209682703018188
2023-08-10 13:29:49.856834+00:00,wy,-0.1022685095667839
2023-08-10 13:29:50.013688+00:00,wy,0.057526037096977234
2023-08-10 13:29:50.224919+00:00,wy,0.014914157800376415
2023-08-10 13:29:50.591130+00:00,wy,0.02982831560075283
2023-08-10 13:29:50.649147+00:00,wy,0.02982831560075283
2023-08-10 13:29:50.810561+00:00,wy,0.157663956284523
2023-08-10 13:29:51.076783+00:00,wy,0.04474247246980667
2023-08-10 13:29:51.343600+00:00,wy,0.09161553531885147
2023-08-10 13:29:51.554682+00:00,wy,0.021305939182639122
2023-08-10 13:29:51.724781+00:00,wy,-0.017044750973582268
2023-08-10 13:29:52.112741+00:00,wy,0.012783563695847988
2023-08-10 13:29:53.056493+00:00,wy,0.13209682703018188
2023-08-10 13:29:53.718799+00:00,wy,-0.07457078993320465
2023-08-10 13:29:54.199151+00:00,wy,0.09587672352790833
2023-08-10 13:29:54.559426+00:00,wy,0.034089501947164536
2023-08-10 13:29:55.567449+00:00,wy,-0.02982831560075283
2023-08-10 13:29:55.782706+00:00,wy,0.008522375486791134
2023-08-10 13:29:55.988116+00:00,wy,-0.04474247246980667
2023-08-10 13:29:56.197618+00:00,wy,-0.004261187743395567
2023-08-10 13:29:56.454435+00:00,wy,0.07670138031244278
2023-08-10 13:29:56.502144+00:00,wy,0.07670138031244278
2023-08-10 13:29:56.668224+00:00,wy,-0.010652969591319561
2023-08-10 13:29:56.873794+00:00,wy,0.014914157800376415
2023-08-10 13:29:57.557704+00:00,wy,-0.10439909994602203
2023-08-10 13:29:57.924084+00:00,wy,-0.14701098203659058
2023-08-10 13:29:58.185870+00:00,wy,0.04474247246980667
2023-08-10 13:29:58.451034+00:00,wy,-0.008522375486791134
2023-08-10 13:29:58.820958+00:00,wy,0.025567127391695976
2023-08-10 13:29:59.089644+00:00,wy,-0.034089501947164536
2023-08-10 13:29:59.418750+00:00,wy,-0.10439909994602203
2023-08-10 13:29:59.902198+00:00,wy,-0.021305939182639122
2023-08-10 13:30:00.160736+00:00,wy,-0.049003660678863525
2023-08-10 13:30:00.369272+00:00,wy,0.025567127391695976
2023-08-10 13:30:00.623683+00:00,wy,0.034089501947164536
2023-08-10 13:30:00.858484+00:00,wy,0.03622009605169296
2023-08-10 13:30:01.069122+00:00,wy,0.049003660678863525
2023-08-10 13:30:01.393832+00:00,wy,0.10866028815507889
2023-08-10 13:30:01.598917+00:00,wy,-0.06604841351509094
2023-08-10 13:30:01.657836+00:00,wy,-0.06604841351509094
2023-08-10 13:30:01.817239+00:00,wy,0.004261187743395567
2023-08-10 13:30:02.083531+00:00,wy,0.10013791173696518
2023-08-10 13:30:02.556883+00:00,wy,-0.10013791173696518
2023-08-10 13:30:02.771693+00:00,wy,0.04474247246980667
2023-08-10 13:30:02.877152+00:00,wy,0.004261187743395567
2023-08-10 13:30:03.207143+00:00,wy,-0.021305939182639122
2023-08-10 13:30:03.471104+00:00,wy,-0.1022685095667839
2023-08-10 13:30:03.735855+00:00,wy,0.07244019210338593
2023-08-10 13:30:03.792481+00:00,wy,0.07244019210338593
2023-08-10 13:30:03.893040+00:00,wy,-0.02982831560075283
2023-08-10 13:30:04.167354+00:00,wy,-0.02982831560075283
2023-08-10 13:30:04.349701+00:00,wy,0.06178722530603409
2023-08-10 13:30:04.445573+00:00,wy,0.06178722530603409
2023-08-10 13:30:04.607376+00:00,wy,-0.03835069015622139
2023-08-10 13:30:04.959769+00:00,wy,-0.12357445061206818
2023-08-10 13:30:05.254915+00:00,wy,-0.0468730665743351
2023-08-10 13:30:05.537931+00:00,wy,-0.0021305938716977835
2023-08-10 13:30:05.817342+00:00,wy,-0.034089501947164536
2023-08-10 13:30:05.865317+00:00,wy,-0.034089501947164536
2023-08-10 13:30:06.120840+00:00,wy,0.07244019210338593
2023-08-10 13:30:06.334945+00:00,wy,-0.08948494493961334
2023-08-10 13:30:06.407968+00:00,wy,-0.08948494493961334
2023-08-10 13:30:06.568430+00:00,wy,-0.04474247246980667
2023-08-10 13:30:06.656826+00:00,wy,-0.04474247246980667
2023-08-10 13:30:06.805923+00:00,wy,-0.049003660678863525
2023-08-10 13:30:07.300911+00:00,wy,-0.010652969591319561
2023-08-10 13:30:07.675121+00:00,wy,-0.010652969591319561
2023-08-10 13:30:08.032248+00:00,wy,0.11505207419395447
2023-08-10 13:30:08.310710+00:00,wy,-0.006391781847923994
2023-08-10 13:30:09.014380+00:00,wy,0.019175345078110695
2023-08-10 13:30:09.088284+00:00,wy,0.019175345078110695
2023-08-10 13:30:09.141516+00:00,wy,0.019175345078110695
2023-08-10 13:30:09.310401+00:00,wy,-0.06178722530603409
2023-08-10 13:30:09.395004+00:00,wy,-0.06178722530603409
2023-08-10 13:30:09.533114+00:00,wy,-0.03195890784263611
2023-08-10 13:30:10.031182+00:00,wy,-0.11079088598489761
2023-08-10 13:30:10.270600+00:00,wy,-0.008522375486791134
2023-08-10 13:30:10.348297+00:00,wy,-0.008522375486791134
2023-08-10 13:30:11.754252+00:00,wy,0.0788319781422615
2023-08-10 13:30:12.453084+00:00,wy,0.04048128426074982
2023-08-10 13:30:12.965370+00:00,wy,-0.057526037096977234
2023-08-10 13:30:21.763237+00:00,wy,-0.10013791173696518
2023-08-10 13:30:22.022594+00:00,wy,0.08309316635131836
2023-08-10 13:30:22.071600+00:00,wy,0.08309316635131836
2023-08-10 13:30:22.243458+00:00,wy,0.034089501947164536
2023-08-10 13:30:22.543091+00:00,wy,0.034089501947164536
2023-08-10 13:30:22.693792+00:00,wy,-0.03622009605169296
2023-08-10 13:30:22.981242+00:00,wy,0.0
2023-08-10 13:30:23.260647+00:00,wy,-0.004261187743395567
2023-08-10 13:30:24.426395+00:00,wy,0.04474247246980667
2023-08-10 13:30:24.700288+00:00,wy,0.012783563695847988
2023-08-10 13:30:28.621895+00:00,wy,-0.06391781568527222
2023-08-10 13:30:29.830294+00:00,wy,0.07670138031244278
2023-08-10 13:30:32.537991+00:00,wy,0.010652969591319561
2023-08-10 13:30:33.347058+00:00,wy,-0.021305939182639122
2023-08-10 13:30:33.604994+00:00,wy,0.04474247246980667
2023-08-10 13:30:33.794763+00:00,wy,0.10439909994602203
2023-08-10 13:30:35.968242+00:00,wy,0.0
2023-08-10 13:30:36.235346+00:00,wy,0.0
2023-08-10 13:30:36.466105+00:00,wy,0.07457078993320465
2023-08-10 13:30:36.681598+00:00,wy,-0.05326484888792038
2023-08-10 13:30:38.193286+00:00,wy,-0.0788319781422615
2023-08-10 13:30:38.436482+00:00,wy,-0.07244019210338593
2023-08-10 13:30:38.922604+00:00,wy,0.027697721496224403
2023-08-10 13:30:42.111446+00:00,wy,-0.10866028815507889
2023-08-10 13:30:42.212722+00:00,wy,-0.10866028815507889
2023-08-10 13:30:42.345822+00:00,wy,0.05965663120150566
2023-08-10 13:30:43.605891+00:00,wy,-0.025567127391695976
2023-08-10 13:30:43.834104+00:00,wy,0.08096256852149963
2023-08-10 13:30:44.113917+00:00,wy,0.042611878365278244
2023-08-10 13:30:44.336809+00:00,wy,-0.09800732135772705
2023-08-10 13:30:44.808355+00:00,wy,0.04474247246980667
2023-08-10 13:30:45.061619+00:00,wy,0.06817900389432907
2023-08-10 13:30:45.383753+00:00,wy,0.03622009605169296
2023-08-10 13:30:45.647222+00:00,wy,0.034089501947164536
2023-08-10 13:30:45.861814+00:00,wy,0.021305939182639122
2023-08-10 13:30:46.796158+00:00,wy,0.034089501947164536
2023-08-10 13:30:46.870492+00:00,wy,0.034089501947164536
2023-08-10 13:30:48.735414+00:00,wy,0.04048128426074982
2023-08-10 13:30:49.291462+00:00,wy,0.0468730665743351
2023-08-10 13:30:49.349438+00:00,wy,0.0468730665743351
2023-08-10 13:30:49.522084+00:00,wy,0.034089501947164536
2023-08-10 13:30:49.592480+00:00,wy,0.034089501947164536
2023-08-10 13:30:53.434200+00:00,wy,0.06391781568527222
2023-08-10 13:30:53.956901+00:00,wy,-0.05965663120150566
2023-08-10 13:30:54.198294+00:00,wy,0.004261187743395567
2023-08-10 13:30:54.273865+00:00,wy,0.004261187743395567
2023-08-10 13:30:54.514426+00:00,wy,0.004261187743395567
2023-08-10 13:30:57.013814+00:00,wy,0.004261187743395567
2023-08-10 13:30:57.392119+00:00,wy,0.08522375673055649
2023-08-10 13:30:57.648037+00:00,wy,0.025567127391695976
2023-08-10 13:30:57.903190+00:00,wy,-0.008522375486791134
2023-08-10 13:31:00.309956+00:00,wy,-0.0703096017241478
2023-08-10 13:31:00.807558+00:00,wy,0.004261187743395567
2023-08-10 13:31:01.058163+00:00,wy,0.008522375486791134
2023-08-10 13:31:02.052984+00:00,wy,0.042611878365278244
2023-08-10 13:31:02.545239+00:00,wy,0.03622009605169296
2023-08-10 13:31:03.296590+00:00,wy,0.02343653328716755
2023-08-10 13:31:04.010174+00:00,wy,-0.03622009605169296
2023-08-10 13:31:04.117250+00:00,wy,-0.03622009605169296
2023-08-10 13:31:04.274319+00:00,wy,0.03622009605169296
2023-08-10 13:31:04.538557+00:00,wy,-0.13635800778865814
2023-08-10 13:31:04.756776+00:00,wy,-0.08735435456037521
2023-08-10 13:31:05.024334+00:00,wy,0.10013791173696518
2023-08-10 13:31:05.342281+00:00,wy,-0.049003660678863525
2023-08-10 13:31:05.610480+00:00,wy,0.10439909994602203
2023-08-10 13:31:06.273190+00:00,wy,-0.07457078993320465
2023-08-10 13:31:06.450813+00:00,wy,0.012783563695847988
2023-08-10 13:31:06.728835+00:00,wy,-0.11079088598489761
2023-08-10 13:31:07.246707+00:00,wy,0.07244019210338593
2023-08-10 13:31:07.464411+00:00,wy,0.1257050484418869
2023-08-10 13:31:07.969594+00:00,wy,0.017044750973582268
2023-08-10 13:31:08.676230+00:00,wy,-0.019175345078110695
2023-08-10 13:31:09.202297+00:00,wy,-0.027697721496224403
2023-08-10 13:31:09.457146+00:00,wy,0.04048128426074982
2023-08-10 13:31:09.534238+00:00,wy,0.04048128426074982
2023-08-10 13:31:09.691343+00:00,wy,-0.012783563695847988
2023-08-10 13:31:09.947300+00:00,wy,-0.07457078993320465
2023-08-10 13:31:10.213195+00:00,wy,0.021305939182639122
2023-08-10 13:31:10.476594+00:00,wy,-0.012783563695847988
2023-08-10 13:31:10.735368+00:00,wy,0.0703096017241478
2023-08-10 13:31:11.914146+00:00,wy,-0.0788319781422615
2023-08-10 13:31:12.182738+00:00,wy,0.07457078993320465
2023-08-10 13:31:12.476933+00:00,wy,-0.04474247246980667
2023-08-10 13:31:12.761095+00:00,wy,0.03835069015622139
2023-08-10 13:31:12.970731+00:00,wy,0.021305939182639122
2023-08-10 13:31:13.360974+00:00,wy,0.02343653328716755
2023-08-10 13:31:13.616837+00:00,wy,0.04048128426074982
2023-08-10 13:31:13.881607+00:00,wy,0.027697721496224403
2023-08-10 13:31:14.280280+00:00,wy,0.08096256852149963
2023-08-10 13:31:14.785937+00:00,wy,0.027697721496224403
2023-08-10 13:31:15.058855+00:00,wy,-0.06391781568527222
2023-08-10 13:31:15.278779+00:00,wy,-0.0788319781422615
2023-08-10 13:31:15.398832+00:00,wy,-0.0788319781422615
2023-08-10 13:31:15.531171+00:00,wy,0.02982831560075283
2023-08-10 13:31:15.799027+00:00,wy,-0.07244019210338593
2023-08-10 13:31:16.503853+00:00,wy,-0.08735435456037521
2023-08-10 13:31:16.981008+00:00,wy,0.0
2023-08-10 13:31:17.974397+00:00,wy,0.15979453921318054
2023-08-10 13:31:18.696924+00:00,wy,-0.004261187743395567
2023-08-10 13:31:19.714448+00:00,wy,0.027697721496224403
2023-08-10 13:31:19.797558+00:00,wy,0.027697721496224403
2023-08-10 13:31:19.950992+00:00,wy,0.13209682703018188
2023-08-10 13:31:20.041623+00:00,wy,0.13209682703018188
2023-08-10 13:31:20.155365+00:00,wy,-0.1171826645731926
2023-08-10 13:31:20.414540+00:00,wy,0.02343653328716755
2023-08-10 13:31:20.502959+00:00,wy,0.02343653328716755
2023-08-10 13:31:20.674196+00:00,wy,0.02982831560075283
2023-08-10 13:31:20.758124+00:00,wy,0.02982831560075283
2023-08-10 13:31:20.925115+00:00,wy,-0.03622009605169296
2023-08-10 13:31:21.196160+00:00,wy,0.03835069015622139
2023-08-10 13:31:21.658555+00:00,wy,-0.008522375486791134
2023-08-10 13:31:21.883948+00:00,wy,-0.07457078993320465
2023-08-10 13:31:22.148591+00:00,wy,-0.04048128426074982
2023-08-10 13:31:22.302308+00:00,wy,-0.025567127391695976
2023-08-10 13:31:23.558542+00:00,wy,-0.05113425478339195
2023-08-10 13:31:23.811201+00:00,wy,0.0021305938716977835
2023-08-10 13:31:24.497004+00:00,wy,-0.03195890784263611
2023-08-10 13:31:24.894670+00:00,wy,-0.008522375486791134
2023-08-10 13:31:25.235858+00:00,wy,-0.09800732135772705
2023-08-10 13:31:25.496113+00:00,wy,0.008522375486791134
2023-08-10 13:31:25.756496+00:00,wy,0.1022685095667839
2023-08-10 13:31:25.966707+00:00,wy,-0.10866028815507889
2023-08-10 13:31:26.227788+00:00,wy,0.02982831560075283
2023-08-10 13:31:26.485656+00:00,wy,-0.05965663120150566
2023-08-10 13:31:26.644689+00:00,wy,0.05113425478339195
2023-08-10 13:31:26.901822+00:00,wy,-0.0937461331486702
2023-08-10 13:31:27.096132+00:00,wy,0.06817900389432907
2023-08-10 13:31:27.176423+00:00,wy,0.06817900389432907
2023-08-10 13:31:27.233808+00:00,wy,0.06817900389432907
2023-08-10 13:31:27.366391+00:00,wy,-0.019175345078110695
2023-08-10 13:31:27.621590+00:00,wy,-0.14701098203659058
2023-08-10 13:31:28.285938+00:00,wy,-0.008522375486791134
2023-08-10 13:31:28.594405+00:00,wy,-0.09800732135772705
2023-08-10 13:31:28.939950+00:00,wy,0.0703096017241478
2023-08-10 13:31:29.018080+00:00,wy,0.0703096017241478
2023-08-10 13:31:29.795475+00:00,wy,-0.03195890784263611
2023-08-10 13:31:30.010280+00:00,wy,0.0
2023-08-10 13:31:30.289181+00:00,wy,-0.08948494493961334
2023-08-10 13:31:30.550793+00:00,wy,0.02343653328716755
2023-08-10 13:31:30.812366+00:00,wy,-0.08096256852149963
2023-08-10 13:31:31.075517+00:00,wy,-0.03195890784263611
2023-08-10 13:31:31.558216+00:00,wy,0.004261187743395567
2023-08-10 13:31:31.756654+00:00,wy,0.02982831560075283
2023-08-10 13:31:31.819241+00:00,wy,0.02982831560075283
2023-08-10 13:31:32.017803+00:00,wy,0.05539544299244881
2023-08-10 13:31:32.233156+00:00,wy,-0.049003660678863525
2023-08-10 13:31:32.498855+00:00,wy,-0.07244019210338593
2023-08-10 13:31:32.706921+00:00,wy,-0.06604841351509094
2023-08-10 13:31:32.965405+00:00,wy,-0.07670138031244278
2023-08-10 13:31:33.392775+00:00,wy,0.049003660678863525
2023-08-10 13:31:33.531354+00:00,wy,-0.027697721496224403
2023-08-10 13:31:33.756384+00:00,wy,-0.08096256852149963
2023-08-10 13:31:34.155085+00:00,wy,-0.027697721496224403
2023-08-10 13:31:34.407213+00:00,wy,0.0021305938716977835
2023-08-10 13:31:34.893595+00:00,wy,0.021305939182639122
2023-08-10 13:31:35.003107+00:00,wy,0.021305939182639122
2023-08-10 13:31:35.057405+00:00,wy,0.021305939182639122
2023-08-10 13:31:35.226618+00:00,wy,0.05539544299244881
2023-08-10 13:31:35.500046+00:00,wy,-0.05965663120150566
2023-08-10 13:31:35.595407+00:00,wy,-0.05965663120150566
2023-08-10 13:31:36.268600+00:00,wy,0.0
2023-08-10 13:31:36.856278+00:00,wy,0.0788319781422615
2023-08-10 13:31:37.711384+00:00,wy,0.0788319781422615
2023-08-10 13:31:38.329225+00:00,wy,-0.05965663120150566
2023-08-10 13:31:44.795808+00:00,wy,0.034089501947164536
2023-08-10 13:31:48.249869+00:00,wy,0.0
2023-08-10 13:31:50.455687+00:00,wy,0.03622009605169296
2023-08-10 13:31:51.715495+00:00,wy,0.004261187743395567
2023-08-10 13:31:51.958532+00:00,wy,-0.06178722530603409
2023-08-10 13:31:56.317884+00:00,wy,0.019175345078110695
2023-08-10 13:31:56.540545+00:00,wy,-0.05539544299244881
2023-08-10 13:31:57.749125+00:00,wy,0.0703096017241478
2023-08-10 13:31:58.016379+00:00,wy,0.025567127391695976
2023-08-10 13:31:58.697971+00:00,wy,0.027697721496224403
2023-08-10 13:31:59.006192+00:00,wy,0.03195890784263611
2023-08-10 13:31:59.225203+00:00,wy,-0.0937461331486702
2023-08-10 13:31:59.586196+00:00,wy,0.06817900389432907
2023-08-10 13:32:01.659262+00:00,wy,0.06817900389432907
2023-08-10 13:32:02.257082+00:00,wy,0.07244019210338593
2023-08-10 13:32:02.717011+00:00,wy,0.05326484888792038
2023-08-10 13:32:03.228419+00:00,wy,-0.04474247246980667
2023-08-10 13:32:03.642401+00:00,wy,0.034089501947164536
2023-08-10 13:32:03.850857+00:00,wy,-0.07670138031244278
2023-08-10 13:32:04.070873+00:00,wy,-0.03835069015622139
2023-08-10 13:32:04.597572+00:00,wy,-0.1342274248600006
2023-08-10 13:32:04.858889+00:00,wy,0.017044750973582268
2023-08-10 13:32:05.367819+00:00,wy,0.027697721496224403
2023-08-10 13:32:05.855469+00:00,wy,0.1171826645731926
2023-08-10 13:32:05.945327+00:00,wy,0.1171826645731926
2023-08-10 13:32:06.117158+00:00,wy,0.0
2023-08-10 13:32:06.333352+00:00,wy,0.12996622920036316
2023-08-10 13:32:06.601298+00:00,wy,0.008522375486791134
2023-08-10 13:32:06.862185+00:00,wy,-0.012783563695847988
2023-08-10 13:32:07.276758+00:00,wy,0.042611878365278244
2023-08-10 13:32:07.542629+00:00,wy,-0.04474247246980667
2023-08-10 13:32:07.754644+00:00,wy,0.0
2023-08-10 13:32:07.970643+00:00,wy,-0.05113425478339195
2023-08-10 13:32:09.157700+00:00,wy,0.12783563137054443
2023-08-10 13:32:11.334211+00:00,wy,0.08096256852149963
2023-08-10 13:32:11.834670+00:00,wy,-0.004261187743395567
2023-08-10 13:32:12.116583+00:00,wy,0.012783563695847988
2023-08-10 13:32:14.703031+00:00,wy,-0.021305939182639122
2023-08-10 13:32:14.771718+00:00,wy,-0.021305939182639122
2023-08-10 13:32:14.871450+00:00,wy,-0.021305939182639122
2023-08-10 13:32:15.015721+00:00,wy,-0.05539544299244881
2023-08-10 13:32:15.639798+00:00,wy,-0.004261187743395567
2023-08-10 13:26:23.751107+00:00,wz,0.004261187743395567
2023-08-10 13:26:24.263907+00:00,wz,0.006391781847923994
2023-08-10 13:26:24.472068+00:00,wz,0.0021305938716977835
2023-08-10 13:26:24.983279+00:00,wz,-0.09161553531885147
2023-08-10 13:26:25.274102+00:00,wz,-0.09800732135772705
2023-08-10 13:26:25.330737+00:00,wz,-0.09800732135772705
2023-08-10 13:26:25.388474+00:00,wz,-0.09800732135772705
2023-08-10 13:26:25.494745+00:00,wz,-0.05326484888792038
2023-08-10 13:26:25.698263+00:00,wz,-0.08309316635131836
2023-08-10 13:26:25.983289+00:00,wz,-0.04048128426074982
2023-08-10 13:26:26.034429+00:00,wz,-0.04048128426074982
2023-08-10 13:26:26.190494+00:00,wz,-0.025567127391695976
2023-08-10 13:26:26.400124+00:00,wz,-0.05326484888792038
2023-08-10 13:26:26.664385+00:00,wz,0.05539544299244881
2023-08-10 13:26:26.876230+00:00,wz,0.13635800778865814
2023-08-10 13:26:27.139481+00:00,wz,-0.008522375486791134
2023-08-10 13:26:27.411482+00:00,wz,0.0
2023-08-10 13:26:27.670959+00:00,wz,-0.014914157800376415
2023-08-10 13:26:27.927192+00:00,wz,0.08948494493961334
2023-08-10 13:26:28.137221+00:00,wz,0.09800732135772705
2023-08-10 13:26:28.409392+00:00,wz,-0.03835069015622139
2023-08-10 13:26:28.624336+00:00,wz,0.04048128426074982
2023-08-10 13:26:28.883915+00:00,wz,-0.03835069015622139
2023-08-10 13:26:29.091265+00:00,wz,0.02982831560075283
2023-08-10 13:26:29.409758+00:00,wz,-0.04048128426074982
2023-08-10 13:26:29.643461+00:00,wz,-0.004261187743395567
2023-08-10 13:26:29.875414+00:00,wz,-0.03835069015622139
2023-08-10 13:26:30.609581+00:00,wz,0.0468730665743351
2023-08-10 13:26:31.094546+00:00,wz,0.05539544299244881
2023-08-10 13:26:31.170053+00:00,wz,0.05539544299244881
2023-08-10 13:26:31.237575+00:00,wz,0.05539544299244881
2023-08-10 13:26:31.379100+00:00,wz,-0.1257050484418869
2023-08-10 13:26:31.875751+00:00,wz,0.0021305938716977835
2023-08-10 13:26:31.953568+00:00,wz,0.0021305938716977835
2023-08-10 13:26:32.144226+00:00,wz,-0.008522375486791134
2023-08-10 13:26:32.486604+00:00,wz,0.06604841351509094
2023-08-10 13:26:32.539664+00:00,wz,0.06604841351509094
2023-08-10 13:26:32.708352+00:00,wz,-0.05326484888792038
2023-08-10 13:26:32.757201+00:00,wz,-0.05326484888792038
2023-08-10 13:26:32.868454+00:00,wz,0.08309316635131836
2023-08-10 13:26:33.081795+00:00,wz,-0.019175345078110695
2023-08-10 13:26:33.137440+00:00,wz,-0.019175345078110695
2023-08-10 13:26:33.195183+00:00,wz,-0.019175345078110695
2023-08-10 13:26:33.350435+00:00,wz,-0.07670138031244278
2023-08-10 13:26:33.565788+00:00,wz,-0.010652969591319561
2023-08-10 13:26:33.828434+00:00,wz,-0.02982831560075283
